"","pred","true_label","fold"
"Cell_350","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_351","CD14+ Monocyte","Dendritic",1
"Cell_352","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_353","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_354","CD14+ Monocyte","Dendritic",1
"Cell_355","CD56+ NK","CD56+ NK",1
"Cell_356","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_357","CD56+ NK","CD56+ NK",1
"Cell_358","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_359","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_360","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_361","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_362","CD19+ B","CD19+ B",1
"Cell_363","CD56+ NK","CD56+ NK",1
"Cell_364","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_365","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_366","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_367","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_368","Dendritic","Dendritic",1
"Cell_369","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_370","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_371","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_372","CD56+ NK","CD56+ NK",1
"Cell_373","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_374","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_375","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_376","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_377","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_378","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_379","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",1
"Cell_380","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_381","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_382","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_383","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_384","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_385","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_386","CD56+ NK","CD56+ NK",1
"Cell_387","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_388","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_389","CD56+ NK","CD56+ NK",1
"Cell_390","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_391","CD56+ NK","CD56+ NK",1
"Cell_392","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_393","CD19+ B","CD19+ B",1
"Cell_394","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_395","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RO+ Memory",1
"Cell_396","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_397","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_398","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_399","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_400","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_401","Dendritic","Dendritic",1
"Cell_402","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_403","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_404","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_405","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_406","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_407","CD56+ NK","CD56+ NK",1
"Cell_408","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",1
"Cell_409","CD56+ NK","CD56+ NK",1
"Cell_410","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_411","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_412","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_413","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_414","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_415","CD56+ NK","CD56+ NK",1
"Cell_416","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_417","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_418","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_419","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_420","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_421","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RO+ Memory",1
"Cell_422","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",1
"Cell_423","CD56+ NK","CD56+ NK",1
"Cell_424","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_425","CD19+ B","CD19+ B",1
"Cell_426","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_427","CD56+ NK","CD56+ NK",1
"Cell_428","CD56+ NK","CD56+ NK",1
"Cell_429","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_430","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_431","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_432","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_433","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_434","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_435","CD56+ NK","CD56+ NK",1
"Cell_436","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_437","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_438","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_439","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_440","CD56+ NK","CD56+ NK",1
"Cell_441","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_442","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_443","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_444","CD19+ B","CD19+ B",1
"Cell_445","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_446","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_447","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_448","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_449","CD19+ B","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_450","CD8+ Cytotoxic T","CD4+/CD25 T Reg",1
"Cell_451","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_452","Dendritic","Dendritic",1
"Cell_453","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_454","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_455","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_456","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_457","CD56+ NK","CD56+ NK",1
"Cell_458","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_459","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_460","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_461","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_462","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_463","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_464","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_465","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_466","CD14+ Monocyte","Dendritic",1
"Cell_467","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_468","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_469","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_470","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_471","CD19+ B","CD19+ B",1
"Cell_472","CD56+ NK","CD56+ NK",1
"Cell_473","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_474","CD19+ B","CD19+ B",1
"Cell_475","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_476","CD19+ B","CD19+ B",1
"Cell_477","CD19+ B","CD19+ B",1
"Cell_478","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_479","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_480","CD19+ B","CD19+ B",1
"Cell_481","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_482","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_483","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_484","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_485","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_486","CD56+ NK","CD56+ NK",1
"Cell_487","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_488","CD56+ NK","CD56+ NK",1
"Cell_489","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_490","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_491","CD19+ B","CD19+ B",1
"Cell_492","CD56+ NK","CD56+ NK",1
"Cell_493","CD56+ NK","CD56+ NK",1
"Cell_494","CD14+ Monocyte","Dendritic",1
"Cell_495","CD56+ NK","CD56+ NK",1
"Cell_496","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_497","CD19+ B","CD19+ B",1
"Cell_498","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_499","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_500","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_501","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_502","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_503","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_504","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_505","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_506","CD56+ NK","CD56+ NK",1
"Cell_507","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_508","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_509","CD4+/CD25 T Reg","Dendritic",1
"Cell_510","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_511","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_512","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_513","CD56+ NK","CD56+ NK",1
"Cell_514","CD19+ B","CD19+ B",1
"Cell_515","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",1
"Cell_516","CD56+ NK","CD56+ NK",1
"Cell_517","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_518","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_519","Dendritic","CD14+ Monocyte",1
"Cell_520","CD19+ B","CD19+ B",1
"Cell_521","Dendritic","Dendritic",1
"Cell_522","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_523","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_524","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_525","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_526","Dendritic","Dendritic",1
"Cell_527","CD56+ NK","CD56+ NK",1
"Cell_528","CD4+/CD25 T Reg","CD19+ B",1
"Cell_529","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_530","CD14+ Monocyte","Dendritic",1
"Cell_531","CD56+ NK","CD56+ NK",1
"Cell_532","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_533","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_534","CD56+ NK","CD56+ NK",1
"Cell_535","CD56+ NK","CD56+ NK",1
"Cell_536","CD56+ NK","CD56+ NK",1
"Cell_537","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_538","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_539","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_540","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_541","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_542","CD34+","CD34+",1
"Cell_543","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",1
"Cell_544","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_545","CD56+ NK","CD56+ NK",1
"Cell_546","CD56+ NK","CD56+ NK",1
"Cell_547","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_548","CD56+ NK","CD56+ NK",1
"Cell_549","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_550","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_551","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_552","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_553","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_554","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_555","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_556","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_557","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_558","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_559","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_560","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_561","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_562","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_563","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_564","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",1
"Cell_565","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_566","CD56+ NK","CD56+ NK",1
"Cell_567","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_568","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_569","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_570","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_571","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_572","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_573","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_574","CD19+ B","CD19+ B",1
"Cell_575","Dendritic","Dendritic",1
"Cell_576","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_577","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_578","CD34+","CD34+",1
"Cell_579","CD8+ Cytotoxic T","CD4+/CD45RA+/CD25- Naive T",1
"Cell_580","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_581","CD34+","CD34+",1
"Cell_582","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_583","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_584","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_585","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_586","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_587","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_588","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_589","CD4+/CD25 T Reg","CD4+/CD45RA+/CD25- Naive T",1
"Cell_590","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_591","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_592","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_593","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_594","CD56+ NK","CD56+ NK",1
"Cell_595","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_596","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_597","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_598","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_599","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_600","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_601","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_602","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_603","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_604","CD14+ Monocyte","Dendritic",1
"Cell_605","CD14+ Monocyte","Dendritic",1
"Cell_606","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_607","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_608","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_609","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_610","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_611","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_612","CD19+ B","CD19+ B",1
"Cell_613","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",1
"Cell_614","Dendritic","Dendritic",1
"Cell_615","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_616","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_617","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_618","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_619","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_620","CD56+ NK","CD56+ NK",1
"Cell_621","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_622","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_623","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_624","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_625","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_626","CD56+ NK","CD56+ NK",1
"Cell_627","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_628","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_629","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_630","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_631","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_632","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_633","CD19+ B","CD19+ B",1
"Cell_634","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_635","CD8+ Cytotoxic T","CD56+ NK",1
"Cell_636","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_637","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_638","CD19+ B","CD19+ B",1
"Cell_639","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_640","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_641","CD56+ NK","CD56+ NK",1
"Cell_642","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_643","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_644","CD19+ B","CD4+/CD25 T Reg",1
"Cell_645","CD4+/CD25 T Reg","CD8+ Cytotoxic T",1
"Cell_646","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_647","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_648","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",1
"Cell_649","CD56+ NK","CD56+ NK",1
"Cell_650","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_651","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_652","CD19+ B","CD19+ B",1
"Cell_653","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",1
"Cell_654","CD14+ Monocyte","Dendritic",1
"Cell_655","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_656","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_657","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_658","CD19+ B","CD19+ B",1
"Cell_659","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",1
"Cell_660","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_661","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_662","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_663","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_664","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_665","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",1
"Cell_666","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_667","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_668","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_669","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_670","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_671","CD56+ NK","CD56+ NK",1
"Cell_672","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_673","CD56+ NK","CD56+ NK",1
"Cell_674","CD4+/CD45RO+ Memory","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_675","CD14+ Monocyte","Dendritic",1
"Cell_676","Dendritic","Dendritic",1
"Cell_677","CD56+ NK","CD56+ NK",1
"Cell_678","CD56+ NK","CD56+ NK",1
"Cell_679","CD56+ NK","CD56+ NK",1
"Cell_680","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_681","CD19+ B","CD19+ B",1
"Cell_682","CD56+ NK","CD56+ NK",1
"Cell_683","CD56+ NK","CD56+ NK",1
"Cell_684","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_685","CD56+ NK","CD56+ NK",1
"Cell_686","CD56+ NK","CD56+ NK",1
"Cell_687","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_688","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_689","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_690","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_691","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_692","CD56+ NK","CD8+ Cytotoxic T",1
"Cell_693","CD14+ Monocyte","Dendritic",1
"Cell_694","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_695","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_696","CD19+ B","CD19+ B",1
"Cell_697","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_698","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_699","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",1
"Cell_700","CD56+ NK","CD56+ NK",1
"Cell_701","CD4+/CD25 T Reg","CD4+/CD25 T Reg",1
"Cell_702","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_703","CD56+ NK","CD56+ NK",1
"Cell_704","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_705","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",1
"Cell_706","CD14+ Monocyte","CD14+ Monocyte",1
"Cell_707","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",1
"Cell_708","CD8+ Cytotoxic T","CD8+ Cytotoxic T",1
"Cell_709","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",1
"Cell_710","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",1
"Cell_711","CD4+/CD25 T Reg","CD4+/CD45RA+/CD25- Naive T",1
"Cell_712","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",1
"Cell_713","CD14+ Monocyte","CD14+ Monocyte",1
