"","pred","true_label","fold"
"Cell_835","activated_stellate","activated_stellate",1
"Cell_836","delta","delta",1
"Cell_837","alpha","alpha",1
"Cell_838","alpha","alpha",1
"Cell_839","beta","beta",1
"Cell_840","alpha","alpha",1
"Cell_841","alpha","alpha",1
"Cell_842","alpha","alpha",1
"Cell_843","alpha","alpha",1
"Cell_844","beta","beta",1
"Cell_845","delta","delta",1
"Cell_846","alpha","alpha",1
"Cell_847","ductal","ductal",1
"Cell_848","acinar","acinar",1
"Cell_849","alpha","alpha",1
"Cell_850","alpha","alpha",1
"Cell_851","activated_stellate","activated_stellate",1
"Cell_852","acinar","acinar",1
"Cell_853","alpha","alpha",1
"Cell_854","delta","delta",1
"Cell_855","alpha","alpha",1
"Cell_856","alpha","alpha",1
"Cell_857","gamma","gamma",1
"Cell_858","activated_stellate","activated_stellate",1
"Cell_859","alpha","beta",1
"Cell_860","alpha","alpha",1
"Cell_861","beta","beta",1
"Cell_862","ductal","ductal",1
"Cell_863","alpha","alpha",1
"Cell_864","delta","delta",1
"Cell_865","ductal","ductal",1
"Cell_866","delta","delta",1
"Cell_867","delta","delta",1
"Cell_868","alpha","alpha",1
"Cell_869","ductal","ductal",1
"Cell_870","alpha","alpha",1
"Cell_871","alpha","alpha",1
"Cell_872","ductal","ductal",1
"Cell_873","quiescent_stellate","quiescent_stellate",1
"Cell_874","beta","beta",1
"Cell_875","acinar","acinar",1
"Cell_876","alpha","alpha",1
"Cell_877","alpha","alpha",1
"Cell_878","acinar","acinar",1
"Cell_879","ductal","ductal",1
"Cell_880","ductal","ductal",1
"Cell_881","alpha","alpha",1
"Cell_882","alpha","alpha",1
"Cell_883","activated_stellate","activated_stellate",1
"Cell_884","alpha","alpha",1
"Cell_885","alpha","alpha",1
"Cell_886","alpha","alpha",1
"Cell_887","alpha","alpha",1
"Cell_888","activated_stellate","activated_stellate",1
"Cell_889","acinar","acinar",1
"Cell_890","ductal","ductal",1
"Cell_891","endothelial","endothelial",1
"Cell_892","alpha","alpha",1
"Cell_893","beta","beta",1
"Cell_894","endothelial","endothelial",1
"Cell_895","alpha","alpha",1
"Cell_896","activated_stellate","activated_stellate",1
"Cell_897","beta","beta",1
"Cell_898","beta","beta",1
"Cell_899","beta","beta",1
"Cell_900","ductal","ductal",1
"Cell_901","acinar","acinar",1
"Cell_902","alpha","alpha",1
"Cell_903","quiescent_stellate","quiescent_stellate",1
"Cell_904","alpha","alpha",1
"Cell_905","ductal","ductal",1
"Cell_906","alpha","alpha",1
"Cell_907","endothelial","endothelial",1
"Cell_908","beta","beta",1
"Cell_909","alpha","alpha",1
"Cell_910","beta","beta",1
"Cell_911","endothelial","endothelial",1
"Cell_912","endothelial","endothelial",1
"Cell_913","alpha","alpha",1
"Cell_914","alpha","alpha",1
"Cell_915","endothelial","endothelial",1
"Cell_916","alpha","alpha",1
"Cell_917","alpha","alpha",1
"Cell_918","beta","beta",1
"Cell_919","beta","beta",1
"Cell_920","alpha","alpha",1
"Cell_921","beta","beta",1
"Cell_922","gamma","gamma",1
"Cell_923","ductal","ductal",1
"Cell_924","quiescent_stellate","quiescent_stellate",1
"Cell_925","alpha","alpha",1
"Cell_926","beta","beta",1
"Cell_927","endothelial","endothelial",1
"Cell_928","beta","beta",1
"Cell_929","quiescent_stellate","quiescent_stellate",1
"Cell_930","acinar","acinar",1
"Cell_931","acinar","acinar",1
"Cell_932","acinar","acinar",1
"Cell_933","acinar","acinar",1
"Cell_934","acinar","acinar",1
"Cell_935","acinar","acinar",1
"Cell_936","acinar","acinar",1
"Cell_937","acinar","acinar",1
"Cell_938","acinar","acinar",1
"Cell_939","acinar","acinar",1
"Cell_940","acinar","acinar",1
"Cell_941","acinar","acinar",1
"Cell_942","acinar","acinar",1
"Cell_943","acinar","acinar",1
"Cell_944","acinar","acinar",1
"Cell_945","acinar","acinar",1
"Cell_946","acinar","acinar",1
"Cell_947","acinar","acinar",1
"Cell_948","acinar","acinar",1
"Cell_949","acinar","acinar",1
"Cell_950","acinar","acinar",1
"Cell_951","acinar","acinar",1
"Cell_952","acinar","acinar",1
"Cell_953","acinar","acinar",1
"Cell_954","acinar","acinar",1
"Cell_955","acinar","acinar",1
"Cell_956","delta","delta",1
"Cell_957","acinar","acinar",1
"Cell_958","acinar","acinar",1
"Cell_959","alpha","alpha",1
"Cell_960","acinar","acinar",1
"Cell_961","acinar","acinar",1
"Cell_962","alpha","alpha",1
"Cell_963","acinar","acinar",1
"Cell_964","acinar","acinar",1
"Cell_965","ductal","ductal",1
"Cell_966","acinar","acinar",1
"Cell_967","acinar","acinar",1
"Cell_968","beta","beta",1
"Cell_969","beta","beta",1
"Cell_970","acinar","acinar",1
"Cell_971","acinar","acinar",1
"Cell_972","alpha","alpha",1
"Cell_973","delta","delta",1
"Cell_974","ductal","ductal",1
"Cell_975","acinar","acinar",1
"Cell_976","acinar","acinar",1
"Cell_977","acinar","acinar",1
"Cell_978","beta","beta",1
"Cell_979","acinar","acinar",1
"Cell_980","acinar","acinar",1
"Cell_981","ductal","ductal",1
"Cell_982","acinar","acinar",1
"Cell_983","acinar","acinar",1
"Cell_984","beta","beta",1
"Cell_985","ductal","ductal",1
"Cell_986","alpha","alpha",1
"Cell_987","ductal","ductal",1
"Cell_988","beta","beta",1
"Cell_989","alpha","alpha",1
"Cell_990","alpha","alpha",1
"Cell_991","acinar","acinar",1
"Cell_992","delta","delta",1
"Cell_993","ductal","ductal",1
"Cell_994","ductal","ductal",1
"Cell_995","alpha","alpha",1
"Cell_996","ductal","ductal",1
"Cell_997","beta","beta",1
"Cell_998","ductal","ductal",1
"Cell_999","beta","beta",1
"Cell_1000","beta","beta",1
"Cell_1001","beta","beta",1
"Cell_1002","beta","beta",1
"Cell_1003","activated_stellate","activated_stellate",1
"Cell_1004","alpha","alpha",1
"Cell_1005","alpha","alpha",1
"Cell_1006","ductal","ductal",1
"Cell_1007","beta","beta",1
"Cell_1008","alpha","alpha",1
"Cell_1009","beta","beta",1
"Cell_1010","alpha","alpha",1
"Cell_1011","ductal","ductal",1
"Cell_1012","acinar","acinar",1
"Cell_1013","acinar","acinar",1
"Cell_1014","alpha","alpha",1
"Cell_1015","alpha","alpha",1
"Cell_1016","alpha","alpha",1
"Cell_1017","beta","beta",1
"Cell_1018","alpha","alpha",1
"Cell_1019","alpha","alpha",1
"Cell_1020","beta","beta",1
"Cell_1021","activated_stellate","activated_stellate",1
"Cell_1022","beta","beta",1
"Cell_1023","beta","beta",1
"Cell_1024","alpha","alpha",1
"Cell_1025","acinar","acinar",1
"Cell_1026","alpha","alpha",1
"Cell_1027","acinar","acinar",1
"Cell_1028","activated_stellate","activated_stellate",1
"Cell_1029","alpha","alpha",1
"Cell_1030","acinar","acinar",1
"Cell_1031","alpha","alpha",1
"Cell_1032","beta","beta",1
"Cell_1033","ductal","ductal",1
"Cell_1034","ductal","ductal",1
"Cell_1035","alpha","alpha",1
"Cell_1036","beta","beta",1
"Cell_1037","alpha","alpha",1
"Cell_1038","alpha","alpha",1
"Cell_1039","alpha","alpha",1
"Cell_1040","beta","beta",1
"Cell_1041","alpha","alpha",1
"Cell_1042","alpha","alpha",1
"Cell_1043","alpha","alpha",1
"Cell_1044","ductal","ductal",1
"Cell_1045","alpha","alpha",1
"Cell_1046","alpha","alpha",1
"Cell_1047","alpha","alpha",1
"Cell_1048","activated_stellate","quiescent_stellate",1
"Cell_1049","ductal","ductal",1
"Cell_1050","beta","beta",1
"Cell_1051","beta","beta",1
"Cell_1052","alpha","alpha",1
"Cell_1053","alpha","alpha",1
"Cell_1054","acinar","acinar",1
"Cell_1055","mast","mast",1
"Cell_1056","alpha","alpha",1
"Cell_1057","alpha","alpha",1
"Cell_1058","acinar","acinar",1
"Cell_1059","alpha","alpha",1
"Cell_1060","ductal","ductal",1
"Cell_1061","ductal","ductal",1
"Cell_1062","ductal","ductal",1
"Cell_1063","alpha","alpha",1
"Cell_1064","ductal","ductal",1
"Cell_1065","acinar","acinar",1
"Cell_1066","ductal","ductal",1
"Cell_1067","activated_stellate","activated_stellate",1
"Cell_1068","alpha","alpha",1
"Cell_1069","beta","beta",1
"Cell_1070","alpha","alpha",1
"Cell_1071","ductal","ductal",1
"Cell_1072","ductal","ductal",1
"Cell_1073","alpha","alpha",1
"Cell_1074","beta","beta",1
"Cell_1075","beta","beta",1
"Cell_1076","acinar","acinar",1
"Cell_1077","acinar","acinar",1
"Cell_1078","alpha","alpha",1
"Cell_1079","alpha","alpha",1
"Cell_1080","alpha","alpha",1
"Cell_1081","alpha","alpha",1
"Cell_1082","beta","beta",1
"Cell_1083","beta","beta",1
"Cell_1084","alpha","alpha",1
"Cell_1085","beta","beta",1
"Cell_1086","quiescent_stellate","quiescent_stellate",1
"Cell_1087","ductal","ductal",1
"Cell_1088","delta","beta",1
"Cell_1089","acinar","acinar",1
"Cell_1090","alpha","alpha",1
"Cell_1091","alpha","alpha",1
"Cell_1092","beta","beta",1
"Cell_1093","alpha","ductal",1
"Cell_1094","alpha","alpha",1
"Cell_1095","beta","beta",1
"Cell_1096","acinar","acinar",1
"Cell_1097","acinar","acinar",1
"Cell_1098","acinar","acinar",1
"Cell_1099","acinar","acinar",1
"Cell_1100","acinar","acinar",1
"Cell_1101","acinar","acinar",1
"Cell_1102","acinar","acinar",1
"Cell_1103","acinar","acinar",1
"Cell_1104","acinar","acinar",1
"Cell_1105","acinar","acinar",1
"Cell_1106","acinar","acinar",1
"Cell_1107","acinar","acinar",1
"Cell_1108","acinar","acinar",1
"Cell_1109","acinar","acinar",1
"Cell_1110","acinar","acinar",1
"Cell_1111","acinar","acinar",1
"Cell_1112","acinar","acinar",1
"Cell_1113","acinar","acinar",1
"Cell_1114","acinar","acinar",1
"Cell_1115","acinar","acinar",1
"Cell_1116","acinar","acinar",1
"Cell_1117","acinar","acinar",1
"Cell_1118","acinar","acinar",1
"Cell_1119","alpha","alpha",1
"Cell_1120","delta","delta",1
"Cell_1121","alpha","alpha",1
"Cell_1122","acinar","acinar",1
"Cell_1123","alpha","alpha",1
"Cell_1124","alpha","alpha",1
"Cell_1125","acinar","acinar",1
"Cell_1126","beta","beta",1
"Cell_1127","alpha","alpha",1
"Cell_1128","activated_stellate","activated_stellate",1
"Cell_1129","delta","delta",1
"Cell_1130","acinar","acinar",1
"Cell_1131","acinar","acinar",1
"Cell_1132","acinar","acinar",1
"Cell_1133","activated_stellate","activated_stellate",1
"Cell_1134","acinar","acinar",1
"Cell_1135","beta","beta",1
"Cell_1136","alpha","alpha",1
"Cell_1137","acinar","acinar",1
"Cell_1138","acinar","acinar",1
"Cell_1139","acinar","acinar",1
"Cell_1140","beta","beta",1
"Cell_1141","beta","beta",1
"Cell_1142","acinar","acinar",1
"Cell_1143","beta","beta",1
"Cell_1144","acinar","acinar",1
"Cell_1145","endothelial","endothelial",1
"Cell_1146","beta","beta",1
"Cell_1147","beta","beta",1
"Cell_1148","gamma","gamma",1
"Cell_1149","beta","beta",1
"Cell_1150","beta","beta",1
"Cell_1151","ductal","ductal",1
"Cell_1152","acinar","acinar",1
"Cell_1153","beta","beta",1
"Cell_1154","beta","beta",1
"Cell_1155","beta","beta",1
"Cell_1156","acinar","acinar",1
"Cell_1157","endothelial","endothelial",1
"Cell_1158","acinar","acinar",1
"Cell_1159","ductal","ductal",1
"Cell_1160","ductal","ductal",1
"Cell_1161","beta","beta",1
"Cell_1162","macrophage","macrophage",1
"Cell_1163","alpha","alpha",1
"Cell_1164","delta","delta",1
"Cell_1165","ductal","ductal",1
"Cell_1166","ductal","ductal",1
"Cell_1167","ductal","ductal",1
"Cell_1168","ductal","ductal",1
"Cell_1169","beta","beta",1
"Cell_1170","alpha","alpha",1
"Cell_1171","delta","delta",1
"Cell_1172","alpha","alpha",1
"Cell_1173","alpha","alpha",1
"Cell_1174","acinar","acinar",1
"Cell_1175","alpha","alpha",1
"Cell_1176","acinar","acinar",1
"Cell_1177","beta","beta",1
"Cell_1178","alpha","alpha",1
"Cell_1179","alpha","alpha",1
"Cell_1180","delta","delta",1
"Cell_1181","alpha","alpha",1
"Cell_1182","ductal","ductal",1
"Cell_1183","acinar","acinar",1
"Cell_1184","alpha","alpha",1
"Cell_1185","beta","beta",1
"Cell_1186","beta","beta",1
"Cell_1187","beta","beta",1
"Cell_1188","endothelial","endothelial",1
"Cell_1189","ductal","ductal",1
"Cell_1190","beta","beta",1
"Cell_1191","alpha","alpha",1
"Cell_1192","alpha","alpha",1
"Cell_1193","beta","beta",1
"Cell_1194","beta","beta",1
"Cell_1195","acinar","acinar",1
"Cell_1196","beta","beta",1
"Cell_1197","delta","delta",1
"Cell_1198","acinar","acinar",1
"Cell_1199","beta","beta",1
"Cell_1200","beta","beta",1
"Cell_1201","ductal","ductal",1
"Cell_1202","beta","beta",1
"Cell_1203","alpha","alpha",1
"Cell_1204","activated_stellate","activated_stellate",1
"Cell_1205","ductal","ductal",1
"Cell_1206","ductal","ductal",1
"Cell_1207","ductal","ductal",1
"Cell_1208","beta","beta",1
"Cell_1209","alpha","alpha",1
"Cell_1210","beta","beta",1
"Cell_1211","beta","beta",1
"Cell_1212","delta","delta",1
"Cell_1213","activated_stellate","activated_stellate",1
"Cell_1214","acinar","acinar",1
"Cell_1215","ductal","ductal",1
"Cell_1216","alpha","alpha",1
"Cell_1217","delta","alpha",1
"Cell_1218","alpha","alpha",1
"Cell_1219","alpha","alpha",1
"Cell_1220","ductal","ductal",1
"Cell_1221","alpha","alpha",1
"Cell_1222","alpha","alpha",1
"Cell_1223","alpha","alpha",1
"Cell_1224","alpha","alpha",1
"Cell_1225","activated_stellate","activated_stellate",1
"Cell_1226","alpha","alpha",1
"Cell_1227","alpha","alpha",1
"Cell_1228","alpha","alpha",1
"Cell_1229","alpha","alpha",1
"Cell_1230","beta","beta",1
"Cell_1231","activated_stellate","activated_stellate",1
"Cell_1232","activated_stellate","activated_stellate",1
"Cell_1233","alpha","alpha",1
"Cell_1234","beta","beta",1
"Cell_1235","acinar","acinar",1
"Cell_1236","alpha","alpha",1
"Cell_1237","acinar","beta",1
"Cell_1238","alpha","alpha",1
"Cell_1239","ductal","ductal",1
"Cell_1240","alpha","alpha",1
"Cell_1241","alpha","alpha",1
"Cell_1242","alpha","alpha",1
"Cell_1243","alpha","alpha",1
"Cell_1244","alpha","alpha",1
"Cell_1245","beta","beta",1
"Cell_1246","beta","beta",1
"Cell_1247","ductal","ductal",1
"Cell_1248","alpha","alpha",1
"Cell_1249","beta","beta",1
"Cell_1250","delta","delta",1
"Cell_1251","alpha","alpha",1
"Cell_1252","endothelial","endothelial",1
"Cell_1253","alpha","alpha",1
"Cell_1254","ductal","ductal",1
"Cell_1255","alpha","alpha",1
"Cell_1256","quiescent_stellate","quiescent_stellate",1
"Cell_1257","alpha","alpha",1
"Cell_1258","beta","beta",1
"Cell_1259","alpha","alpha",1
"Cell_1260","alpha","alpha",1
"Cell_1261","endothelial","endothelial",1
"Cell_1262","ductal","ductal",1
"Cell_1263","beta","alpha",1
"Cell_1264","beta","beta",1
"Cell_1265","macrophage","macrophage",1
"Cell_1266","ductal","ductal",1
"Cell_1267","alpha","alpha",1
"Cell_1268","beta","beta",1
"Cell_1269","beta","beta",1
"Cell_1270","beta","beta",1
"Cell_1271","endothelial","endothelial",1
"Cell_1272","beta","beta",1
"Cell_1273","beta","beta",1
"Cell_1274","endothelial","endothelial",1
"Cell_1275","beta","beta",1
"Cell_1276","acinar","acinar",1
"Cell_1277","acinar","acinar",1
"Cell_1278","acinar","acinar",1
"Cell_1279","acinar","acinar",1
"Cell_1280","acinar","acinar",1
"Cell_1281","acinar","acinar",1
"Cell_1282","acinar","acinar",1
"Cell_1283","acinar","acinar",1
"Cell_1284","acinar","acinar",1
"Cell_1285","alpha","alpha",1
"Cell_1286","ductal","ductal",1
"Cell_1287","acinar","acinar",1
"Cell_1288","acinar","acinar",1
"Cell_1289","delta","delta",1
"Cell_1290","acinar","acinar",1
"Cell_1291","acinar","acinar",1
"Cell_1292","delta","delta",1
"Cell_1293","acinar","acinar",1
"Cell_1294","acinar","acinar",1
"Cell_1295","acinar","acinar",1
"Cell_1296","acinar","acinar",1
"Cell_1297","acinar","acinar",1
"Cell_1298","acinar","acinar",1
"Cell_1299","beta","beta",1
"Cell_1300","beta","beta",1
"Cell_1301","beta","beta",1
"Cell_1302","acinar","acinar",1
"Cell_1303","ductal","ductal",1
"Cell_1304","alpha","alpha",1
"Cell_1305","alpha","alpha",1
"Cell_1306","acinar","acinar",1
"Cell_1307","alpha","alpha",1
"Cell_1308","acinar","acinar",1
"Cell_1309","delta","delta",1
"Cell_1310","ductal","ductal",1
"Cell_1311","alpha","alpha",1
"Cell_1312","alpha","alpha",1
"Cell_1313","acinar","acinar",1
"Cell_1314","alpha","alpha",1
"Cell_1315","acinar","acinar",1
"Cell_1316","beta","beta",1
"Cell_1317","acinar","acinar",1
"Cell_1318","alpha","alpha",1
"Cell_1319","alpha","alpha",1
"Cell_1320","alpha","alpha",1
"Cell_1321","beta","beta",1
"Cell_1322","ductal","ductal",1
"Cell_1323","ductal","ductal",1
"Cell_1324","alpha","alpha",1
"Cell_1325","acinar","acinar",1
"Cell_1326","beta","beta",1
"Cell_1327","beta","beta",1
"Cell_1328","beta","beta",1
"Cell_1329","beta","beta",1
"Cell_1330","alpha","alpha",1
"Cell_1331","beta","beta",1
"Cell_1332","ductal","ductal",1
"Cell_1333","beta","beta",1
"Cell_1334","alpha","alpha",1
"Cell_1335","ductal","ductal",1
"Cell_1336","delta","delta",1
"Cell_1337","beta","beta",1
"Cell_1338","acinar","acinar",1
"Cell_1339","beta","beta",1
"Cell_1340","alpha","alpha",1
"Cell_1341","beta","beta",1
"Cell_1342","alpha","alpha",1
"Cell_1343","alpha","alpha",1
"Cell_1344","acinar","acinar",1
"Cell_1345","alpha","alpha",1
"Cell_1346","beta","beta",1
"Cell_1347","beta","beta",1
"Cell_1348","endothelial","endothelial",1
"Cell_1349","alpha","alpha",1
"Cell_1350","alpha","alpha",1
"Cell_1351","alpha","alpha",1
"Cell_1352","ductal","ductal",1
"Cell_1353","alpha","alpha",1
"Cell_1354","gamma","gamma",1
"Cell_1355","alpha","alpha",1
"Cell_1356","quiescent_stellate","quiescent_stellate",1
"Cell_1357","beta","beta",1
"Cell_1358","alpha","alpha",1
"Cell_1359","beta","beta",1
"Cell_1360","alpha","alpha",1
"Cell_1361","quiescent_stellate","quiescent_stellate",1
"Cell_1362","beta","beta",1
"Cell_1363","alpha","alpha",1
"Cell_1364","alpha","alpha",1
"Cell_1365","acinar","acinar",1
"Cell_1366","beta","beta",1
"Cell_1367","alpha","alpha",1
"Cell_1368","beta","beta",1
"Cell_1369","ductal","ductal",1
"Cell_1370","alpha","alpha",1
"Cell_1371","alpha","alpha",1
"Cell_1372","beta","beta",1
"Cell_1373","acinar","acinar",1
"Cell_1374","endothelial","endothelial",1
"Cell_1375","alpha","alpha",1
"Cell_1376","alpha","alpha",1
"Cell_1377","alpha","alpha",1
"Cell_1378","macrophage","macrophage",1
"Cell_1379","activated_stellate","activated_stellate",1
"Cell_1380","alpha","alpha",1
"Cell_1381","alpha","alpha",1
"Cell_1382","alpha","alpha",1
"Cell_1383","alpha","alpha",1
"Cell_1384","endothelial","endothelial",1
"Cell_1385","beta","beta",1
"Cell_1386","acinar","acinar",1
"Cell_1387","alpha","alpha",1
"Cell_1388","acinar","acinar",1
"Cell_1389","acinar","acinar",1
"Cell_1390","beta","beta",1
"Cell_1391","alpha","alpha",1
"Cell_1392","alpha","alpha",1
"Cell_1393","beta","beta",1
"Cell_1394","beta","beta",1
"Cell_1395","alpha","alpha",1
"Cell_1396","activated_stellate","activated_stellate",1
"Cell_1397","alpha","alpha",1
"Cell_1398","beta","beta",1
"Cell_1399","alpha","alpha",1
"Cell_1400","acinar","acinar",1
"Cell_1401","alpha","alpha",1
"Cell_1402","alpha","alpha",1
"Cell_1403","acinar","acinar",1
"Cell_1404","alpha","alpha",1
"Cell_1405","beta","beta",1
"Cell_1406","ductal","ductal",1
"Cell_1407","beta","beta",1
"Cell_1408","ductal","ductal",1
"Cell_1409","alpha","alpha",1
"Cell_1410","alpha","alpha",1
"Cell_1411","beta","beta",1
"Cell_1412","acinar","acinar",1
"Cell_1413","alpha","gamma",1
"Cell_1414","alpha","alpha",1
"Cell_1415","alpha","alpha",1
"Cell_1416","alpha","alpha",1
"Cell_1417","alpha","alpha",1
"Cell_1418","acinar","acinar",1
"Cell_1419","acinar","acinar",1
"Cell_1420","acinar","acinar",1
"Cell_1421","quiescent_stellate","quiescent_stellate",1
"Cell_1422","alpha","alpha",1
"Cell_1423","beta","beta",1
"Cell_1424","alpha","alpha",1
"Cell_1425","alpha","alpha",1
"Cell_1426","beta","beta",1
"Cell_1427","beta","beta",1
"Cell_1428","acinar","acinar",1
"Cell_1429","alpha","alpha",1
"Cell_1430","alpha","alpha",1
"Cell_1431","beta","beta",1
"Cell_1432","ductal","ductal",1
"Cell_1433","endothelial","endothelial",1
"Cell_1434","beta","beta",1
"Cell_1435","endothelial","endothelial",1
"Cell_1436","alpha","alpha",1
"Cell_1437","alpha","alpha",1
"Cell_1438","alpha","alpha",1
"Cell_1439","beta","beta",1
"Cell_1440","ductal","ductal",1
"Cell_1441","alpha","alpha",1
"Cell_1442","endothelial","endothelial",1
"Cell_1443","alpha","alpha",1
"Cell_1444","macrophage","macrophage",1
"Cell_1445","ductal","ductal",1
