,pred,true_label,fold
4471,alpha,alpha,3
4472,alpha,alpha,3
4473,alpha,alpha,3
4474,beta,beta,3
4475,beta,beta,3
4476,alpha,alpha,3
4477,alpha,alpha,3
4478,alpha,alpha,3
4479,beta,ductal,3
4480,alpha,alpha,3
4481,alpha,alpha,3
4482,alpha,quiescent_stellate,3
4483,alpha,alpha,3
4484,beta,beta,3
4485,alpha,alpha,3
4486,alpha,alpha,3
4487,alpha,alpha,3
4488,alpha,alpha,3
4489,alpha,alpha,3
4490,beta,beta,3
4491,alpha,alpha,3
4492,alpha,alpha,3
4493,ductal,ductal,3
4494,alpha,alpha,3
4495,alpha,alpha,3
4496,acinar,acinar,3
4497,acinar,acinar,3
4498,alpha,alpha,3
4499,ductal,ductal,3
4500,alpha,alpha,3
4501,alpha,alpha,3
4502,alpha,alpha,3
4503,acinar,acinar,3
4504,beta,beta,3
4505,activated_stellate,activated_stellate,3
4506,alpha,alpha,3
4507,ductal,ductal,3
4508,endothelial,endothelial,3
4509,alpha,alpha,3
4510,beta,beta,3
4511,beta,beta,3
4512,beta,beta,3
4513,acinar,acinar,3
4514,alpha,alpha,3
4515,ductal,ductal,3
4516,alpha,alpha,3
4517,activated_stellate,activated_stellate,3
4518,ductal,ductal,3
4519,beta,beta,3
4520,ductal,ductal,3
4521,alpha,alpha,3
4522,ductal,ductal,3
4523,alpha,alpha,3
4524,beta,beta,3
4525,alpha,alpha,3
4526,alpha,alpha,3
4527,beta,beta,3
4528,alpha,alpha,3
4529,beta,beta,3
4530,acinar,acinar,3
4531,alpha,alpha,3
4532,activated_stellate,activated_stellate,3
4533,beta,beta,3
4534,beta,beta,3
4535,delta,delta,3
4536,activated_stellate,activated_stellate,3
4537,alpha,alpha,3
4538,mast,mast,3
4539,alpha,alpha,3
4540,beta,beta,3
4541,mast,mast,3
4542,acinar,acinar,3
4543,quiescent_stellate,quiescent_stellate,3
4544,alpha,alpha,3
4545,quiescent_stellate,quiescent_stellate,3
4546,endothelial,endothelial,3
4547,endothelial,endothelial,3
4548,quiescent_stellate,quiescent_stellate,3
4549,beta,beta,3
4550,activated_stellate,activated_stellate,3
4551,acinar,acinar,3
4552,acinar,acinar,3
4553,acinar,acinar,3
4554,acinar,acinar,3
4555,acinar,acinar,3
4556,delta,delta,3
4557,acinar,acinar,3
4558,acinar,acinar,3
4559,acinar,acinar,3
4560,acinar,acinar,3
4561,acinar,acinar,3
4562,acinar,acinar,3
4563,acinar,acinar,3
4564,acinar,acinar,3
4565,acinar,acinar,3
4566,beta,beta,3
4567,ductal,ductal,3
4568,acinar,acinar,3
4569,beta,beta,3
4570,acinar,acinar,3
4571,beta,beta,3
4572,acinar,acinar,3
4573,beta,beta,3
4574,beta,beta,3
4575,alpha,alpha,3
4576,delta,delta,3
4577,acinar,acinar,3
4578,acinar,acinar,3
4579,acinar,acinar,3
4580,delta,delta,3
4581,alpha,alpha,3
4582,acinar,acinar,3
4583,beta,beta,3
4584,acinar,acinar,3
4585,alpha,alpha,3
4586,alpha,alpha,3
4587,acinar,acinar,3
4588,alpha,alpha,3
4589,beta,beta,3
4590,beta,beta,3
4591,activated_stellate,activated_stellate,3
4592,ductal,ductal,3
4593,acinar,acinar,3
4594,alpha,alpha,3
4595,acinar,acinar,3
4596,delta,delta,3
4597,alpha,alpha,3
4598,alpha,alpha,3
4599,delta,delta,3
4600,beta,beta,3
4601,delta,delta,3
4602,beta,beta,3
4603,ductal,ductal,3
4604,acinar,acinar,3
4605,beta,beta,3
4606,ductal,ductal,3
4607,alpha,alpha,3
4608,beta,beta,3
4609,alpha,alpha,3
4610,beta,beta,3
4611,delta,delta,3
4612,ductal,ductal,3
4613,alpha,alpha,3
4614,alpha,alpha,3
4615,alpha,alpha,3
4616,alpha,alpha,3
4617,macrophage,macrophage,3
4618,beta,beta,3
4619,alpha,alpha,3
4620,beta,beta,3
4621,beta,beta,3
4622,beta,beta,3
4623,alpha,alpha,3
4624,alpha,alpha,3
4625,alpha,alpha,3
4626,alpha,alpha,3
4627,beta,beta,3
4628,acinar,acinar,3
4629,alpha,alpha,3
4630,alpha,alpha,3
4631,alpha,alpha,3
4632,alpha,gamma,3
4633,acinar,acinar,3
4634,alpha,alpha,3
4635,beta,beta,3
4636,alpha,alpha,3
4637,beta,beta,3
4638,alpha,alpha,3
4639,ductal,ductal,3
4640,gamma,gamma,3
4641,activated_stellate,activated_stellate,3
4642,alpha,alpha,3
4643,acinar,acinar,3
4644,alpha,alpha,3
4645,alpha,alpha,3
4646,alpha,alpha,3
4647,alpha,alpha,3
4648,alpha,alpha,3
4649,alpha,alpha,3
4650,alpha,alpha,3
4651,alpha,alpha,3
4652,beta,beta,3
4653,acinar,acinar,3
4654,ductal,ductal,3
4655,alpha,alpha,3
4656,alpha,alpha,3
4657,alpha,alpha,3
4658,alpha,alpha,3
4659,alpha,alpha,3
4660,epsilon,epsilon,3
4661,ductal,ductal,3
4662,alpha,alpha,3
4663,alpha,alpha,3
4664,alpha,alpha,3
4665,activated_stellate,activated_stellate,3
4666,ductal,ductal,3
4667,alpha,alpha,3
4668,alpha,alpha,3
4669,acinar,acinar,3
4670,acinar,acinar,3
4671,beta,beta,3
4672,alpha,alpha,3
4673,ductal,ductal,3
4674,activated_stellate,activated_stellate,3
4675,acinar,acinar,3
4676,alpha,alpha,3
4677,acinar,acinar,3
4678,alpha,alpha,3
4679,acinar,alpha,3
4680,alpha,alpha,3
4681,activated_stellate,activated_stellate,3
4682,ductal,ductal,3
4683,ductal,ductal,3
4684,alpha,alpha,3
4685,alpha,alpha,3
4686,alpha,alpha,3
4687,endothelial,endothelial,3
4688,beta,beta,3
4689,alpha,alpha,3
4690,ductal,ductal,3
4691,gamma,gamma,3
4692,beta,beta,3
4693,alpha,alpha,3
4694,alpha,alpha,3
4695,beta,beta,3
4696,acinar,acinar,3
4697,mast,mast,3
4698,alpha,alpha,3
4699,alpha,alpha,3
4700,alpha,alpha,3
4701,beta,beta,3
4702,beta,beta,3
4703,quiescent_stellate,quiescent_stellate,3
4704,alpha,alpha,3
4705,endothelial,endothelial,3
4706,beta,beta,3
4707,delta,delta,3
4708,quiescent_stellate,quiescent_stellate,3
4709,beta,beta,3
4710,endothelial,endothelial,3
4711,endothelial,endothelial,3
4712,beta,beta,3
4713,acinar,acinar,3
4714,acinar,acinar,3
4715,acinar,acinar,3
4716,acinar,acinar,3
4717,acinar,acinar,3
4718,acinar,acinar,3
4719,acinar,acinar,3
4720,acinar,acinar,3
4721,alpha,alpha,3
4722,acinar,acinar,3
4723,acinar,acinar,3
4724,acinar,acinar,3
4725,acinar,acinar,3
4726,acinar,acinar,3
4727,acinar,acinar,3
4728,acinar,acinar,3
4729,acinar,acinar,3
4730,acinar,acinar,3
4731,beta,beta,3
4732,beta,beta,3
4733,acinar,acinar,3
4734,beta,beta,3
4735,alpha,alpha,3
4736,acinar,acinar,3
4737,acinar,acinar,3
4738,acinar,acinar,3
4739,beta,beta,3
4740,activated_stellate,activated_stellate,3
4741,acinar,acinar,3
4742,beta,beta,3
4743,acinar,acinar,3
4744,alpha,alpha,3
4745,alpha,alpha,3
4746,ductal,ductal,3
4747,beta,beta,3
4748,acinar,acinar,3
4749,acinar,acinar,3
4750,ductal,ductal,3
4751,ductal,ductal,3
4752,acinar,acinar,3
4753,delta,delta,3
4754,acinar,acinar,3
4755,acinar,acinar,3
4756,beta,beta,3
4757,acinar,acinar,3
4758,beta,beta,3
4759,delta,delta,3
4760,acinar,acinar,3
4761,beta,beta,3
4762,acinar,acinar,3
4763,beta,beta,3
4764,alpha,alpha,3
4765,ductal,ductal,3
4766,beta,beta,3
4767,acinar,acinar,3
4768,beta,beta,3
4769,alpha,alpha,3
4770,alpha,alpha,3
4771,beta,beta,3
4772,alpha,alpha,3
4773,beta,beta,3
4774,beta,beta,3
4775,acinar,acinar,3
4776,acinar,acinar,3
4777,beta,beta,3
4778,acinar,acinar,3
4779,alpha,alpha,3
4780,alpha,alpha,3
4781,beta,beta,3
4782,ductal,ductal,3
4783,ductal,ductal,3
4784,alpha,alpha,3
4785,beta,beta,3
4786,beta,beta,3
4787,activated_stellate,activated_stellate,3
4788,acinar,acinar,3
4789,alpha,alpha,3
4790,alpha,alpha,3
4791,endothelial,endothelial,3
4792,beta,beta,3
4793,beta,beta,3
4794,alpha,alpha,3
4795,alpha,alpha,3
4796,acinar,acinar,3
4797,acinar,acinar,3
4798,alpha,alpha,3
4799,beta,beta,3
4800,beta,beta,3
4801,alpha,alpha,3
4802,alpha,alpha,3
4803,alpha,alpha,3
4804,alpha,alpha,3
4805,alpha,alpha,3
4806,ductal,ductal,3
4807,acinar,acinar,3
4808,beta,beta,3
4809,ductal,ductal,3
4810,beta,beta,3
4811,alpha,alpha,3
4812,macrophage,macrophage,3
4813,alpha,alpha,3
4814,acinar,acinar,3
4815,alpha,alpha,3
4816,beta,beta,3
4817,acinar,acinar,3
4818,quiescent_stellate,quiescent_stellate,3
4819,beta,beta,3
4820,alpha,alpha,3
4821,activated_stellate,activated_stellate,3
4822,delta,delta,3
4823,ductal,ductal,3
4824,acinar,acinar,3
4825,ductal,ductal,3
4826,beta,beta,3
4827,beta,beta,3
4828,acinar,acinar,3
4829,acinar,acinar,3
4830,alpha,alpha,3
4831,beta,beta,3
4832,endothelial,endothelial,3
4833,alpha,alpha,3
4834,beta,beta,3
4835,alpha,alpha,3
4836,beta,beta,3
4837,ductal,ductal,3
4838,acinar,acinar,3
4839,beta,beta,3
4840,ductal,acinar,3
4841,alpha,alpha,3
4842,ductal,ductal,3
4843,alpha,alpha,3
4844,acinar,acinar,3
4845,ductal,ductal,3
4846,acinar,acinar,3
4847,alpha,alpha,3
4848,alpha,alpha,3
4849,alpha,alpha,3
4850,alpha,alpha,3
4851,beta,beta,3
4852,alpha,alpha,3
4853,beta,beta,3
4854,ductal,ductal,3
4855,alpha,alpha,3
4856,alpha,alpha,3
4857,ductal,ductal,3
4858,ductal,ductal,3
4859,alpha,alpha,3
4860,endothelial,endothelial,3
4861,delta,delta,3
4862,alpha,alpha,3
4863,beta,beta,3
4864,alpha,alpha,3
4865,beta,beta,3
4866,acinar,acinar,3
4867,alpha,alpha,3
4868,endothelial,endothelial,3
4869,alpha,alpha,3
4870,alpha,alpha,3
4871,acinar,acinar,3
4872,ductal,ductal,3
4873,alpha,alpha,3
4874,gamma,gamma,3
4875,alpha,alpha,3
4876,ductal,ductal,3
4877,alpha,alpha,3
4878,alpha,alpha,3
4879,beta,beta,3
4880,beta,beta,3
4881,beta,beta,3
4882,gamma,gamma,3
4883,alpha,alpha,3
4884,beta,beta,3
4885,alpha,alpha,3
4886,quiescent_stellate,quiescent_stellate,3
4887,alpha,alpha,3
4888,activated_stellate,activated_stellate,3
4889,beta,beta,3
4890,beta,beta,3
4891,delta,delta,3
4892,alpha,alpha,3
4893,beta,beta,3
4894,delta,delta,3
4895,beta,beta,3
4896,beta,beta,3
4897,beta,beta,3
4898,delta,delta,3
4899,ductal,ductal,3
4900,ductal,ductal,3
4901,alpha,alpha,3
4902,ductal,ductal,3
4903,beta,beta,3
4904,delta,delta,3
4905,beta,beta,3
4906,ductal,ductal,3
4907,activated_stellate,activated_stellate,3
4908,ductal,ductal,3
4909,ductal,ductal,3
4910,macrophage,macrophage,3
4911,beta,beta,3
4912,ductal,ductal,3
4913,ductal,ductal,3
4914,beta,beta,3
4915,beta,beta,3
4916,delta,delta,3
4917,beta,beta,3
4918,activated_stellate,activated_stellate,3
4919,alpha,alpha,3
4920,activated_stellate,activated_stellate,3
4921,ductal,quiescent_stellate,3
4922,delta,delta,3
4923,beta,beta,3
4924,delta,delta,3
4925,ductal,ductal,3
4926,ductal,ductal,3
4927,alpha,alpha,3
4928,ductal,ductal,3
4929,delta,delta,3
4930,ductal,acinar,3
4931,alpha,alpha,3
4932,beta,beta,3
4933,activated_stellate,activated_stellate,3
4934,beta,beta,3
4935,alpha,alpha,3
4936,macrophage,macrophage,3
4937,alpha,alpha,3
4938,beta,beta,3
4939,beta,beta,3
4940,ductal,ductal,3
4941,ductal,ductal,3
4942,gamma,gamma,3
4943,alpha,alpha,3
4944,beta,beta,3
4945,alpha,alpha,3
4946,beta,beta,3
4947,ductal,ductal,3
4948,ductal,ductal,3
4949,alpha,alpha,3
4950,macrophage,macrophage,3
4951,activated_stellate,activated_stellate,3
4952,beta,beta,3
4953,beta,beta,3
4954,beta,beta,3
4955,alpha,alpha,3
4956,beta,beta,3
4957,beta,beta,3
4958,beta,beta,3
4959,alpha,alpha,3
4960,beta,beta,3
4961,beta,beta,3
4962,alpha,alpha,3
4963,ductal,ductal,3
4964,ductal,ductal,3
4965,alpha,alpha,3
4966,beta,beta,3
4967,delta,delta,3
4968,ductal,ductal,3
4969,beta,beta,3
4970,beta,beta,3
4971,beta,beta,3
4972,beta,beta,3
4973,beta,beta,3
4974,delta,delta,3
4975,delta,delta,3
4976,activated_stellate,activated_stellate,3
4977,beta,beta,3
4978,ductal,ductal,3
4979,alpha,alpha,3
4980,beta,beta,3
4981,ductal,ductal,3
4982,beta,beta,3
4983,alpha,alpha,3
4984,alpha,alpha,3
4985,activated_stellate,activated_stellate,3
4986,alpha,alpha,3
4987,ductal,ductal,3
4988,alpha,alpha,3
4989,beta,beta,3
4990,beta,beta,3
4991,ductal,ductal,3
4992,ductal,ductal,3
4993,alpha,alpha,3
4994,gamma,gamma,3
4995,beta,beta,3
4996,activated_stellate,activated_stellate,3
4997,alpha,alpha,3
4998,beta,beta,3
4999,beta,beta,3
5000,ductal,ductal,3
5001,delta,delta,3
5002,beta,beta,3
5003,alpha,alpha,3
5004,beta,beta,3
5005,activated_stellate,activated_stellate,3
5006,beta,beta,3
5007,beta,beta,3
5008,alpha,alpha,3
5009,gamma,gamma,3
5010,endothelial,endothelial,3
5011,gamma,gamma,3
5012,beta,beta,3
5013,macrophage,macrophage,3
5014,ductal,ductal,3
5015,beta,beta,3
5016,ductal,ductal,3
5017,ductal,ductal,3
5018,beta,beta,3
5019,ductal,ductal,3
5020,delta,delta,3
5021,ductal,ductal,3
5022,beta,beta,3
5023,ductal,ductal,3
5024,ductal,ductal,3
5025,delta,delta,3
5026,ductal,ductal,3
5027,ductal,ductal,3
5028,beta,beta,3
5029,beta,beta,3
5030,alpha,alpha,3
5031,beta,beta,3
5032,beta,beta,3
5033,alpha,alpha,3
5034,alpha,alpha,3
5035,ductal,ductal,3
5036,alpha,alpha,3
5037,ductal,ductal,3
5038,alpha,alpha,3
5039,beta,beta,3
5040,delta,delta,3
5041,ductal,ductal,3
5042,alpha,alpha,3
5043,beta,beta,3
5044,delta,delta,3
5045,beta,beta,3
5046,ductal,ductal,3
5047,delta,delta,3
5048,ductal,ductal,3
5049,beta,beta,3
5050,delta,delta,3
5051,ductal,ductal,3
5052,ductal,ductal,3
5053,ductal,ductal,3
5054,gamma,gamma,3
5055,ductal,ductal,3
5056,beta,beta,3
5057,ductal,ductal,3
5058,ductal,ductal,3
5059,alpha,alpha,3
5060,beta,beta,3
5061,alpha,alpha,3
5062,delta,delta,3
5063,ductal,ductal,3
5064,ductal,ductal,3
5065,beta,beta,3
5066,beta,beta,3
5067,alpha,alpha,3
5068,alpha,alpha,3
5069,ductal,ductal,3
5070,beta,beta,3
5071,ductal,ductal,3
5072,beta,beta,3
5073,delta,delta,3
5074,ductal,ductal,3
5075,alpha,alpha,3
5076,ductal,ductal,3
5077,ductal,ductal,3
5078,alpha,alpha,3
5079,beta,beta,3
5080,ductal,ductal,3
5081,ductal,ductal,3
5082,beta,beta,3
5083,beta,beta,3
5084,beta,beta,3
5085,alpha,alpha,3
5086,alpha,alpha,3
5087,beta,beta,3
5088,activated_stellate,activated_stellate,3
5089,ductal,ductal,3
5090,gamma,gamma,3
5091,activated_stellate,activated_stellate,3
5092,ductal,ductal,3
5093,alpha,alpha,3
5094,ductal,ductal,3
5095,gamma,gamma,3
5096,ductal,ductal,3
5097,activated_stellate,activated_stellate,3
5098,activated_stellate,activated_stellate,3
5099,beta,beta,3
5100,beta,beta,3
5101,delta,delta,3
5102,ductal,ductal,3
5103,beta,beta,3
5104,beta,beta,3
5105,alpha,alpha,3
5106,beta,beta,3
5107,beta,beta,3
5108,beta,beta,3
5109,alpha,alpha,3
5110,alpha,alpha,3
5111,alpha,alpha,3
5112,beta,beta,3
5113,alpha,alpha,3
5114,alpha,alpha,3
5115,beta,beta,3
5116,beta,beta,3
5117,gamma,gamma,3
5118,beta,beta,3
5119,beta,beta,3
5120,beta,beta,3
5121,beta,beta,3
5122,beta,beta,3
5123,alpha,alpha,3
5124,alpha,alpha,3
5125,beta,delta,3
5126,ductal,ductal,3
5127,beta,beta,3
5128,alpha,alpha,3
5129,alpha,alpha,3
5130,beta,beta,3
5131,beta,beta,3
5132,alpha,alpha,3
5133,alpha,alpha,3
5134,alpha,alpha,3
5135,ductal,ductal,3
5136,ductal,ductal,3
5137,ductal,ductal,3
5138,beta,beta,3
5139,beta,beta,3
5140,beta,beta,3
5141,beta,beta,3
5142,acinar,acinar,4
5143,activated_stellate,activated_stellate,4
5144,ductal,ductal,4
5145,delta,delta,4
5146,acinar,acinar,4
5147,delta,delta,4
5148,beta,beta,4
5149,alpha,alpha,4
5150,alpha,alpha,4
5151,delta,delta,4
5152,beta,beta,4
5153,beta,beta,4
5154,beta,beta,4
5155,delta,delta,4
5156,delta,delta,4
5157,beta,beta,4
5158,beta,beta,4
5159,delta,delta,4
5160,beta,beta,4
5161,beta,beta,4
5162,delta,delta,4
5163,beta,beta,4
5164,beta,beta,4
5165,beta,beta,4
5166,acinar,acinar,4
5167,beta,beta,4
5168,beta,beta,4
5169,beta,beta,4
5170,acinar,acinar,4
5171,beta,beta,4
5172,alpha,alpha,4
5173,beta,beta,4
5174,delta,delta,4
5175,alpha,alpha,4
5176,beta,beta,4
5177,ductal,ductal,4
5178,beta,beta,4
5179,quiescent_stellate,quiescent_stellate,4
5180,beta,beta,4
5181,delta,delta,4
5182,activated_stellate,activated_stellate,4
5183,beta,beta,4
5184,alpha,alpha,4
5185,endothelial,endothelial,4
5186,delta,delta,4
5187,delta,delta,4
5188,gamma,gamma,4
5189,beta,beta,4
5190,delta,delta,4
5191,alpha,alpha,4
5192,beta,beta,4
5193,delta,delta,4
5194,beta,beta,4
5195,macrophage,macrophage,4
5196,beta,beta,4
5197,delta,delta,4
5198,beta,beta,4
5199,beta,beta,4
5200,endothelial,endothelial,4
5201,alpha,alpha,4
5202,quiescent_stellate,quiescent_stellate,4
5203,beta,beta,4
5204,beta,beta,4
5205,alpha,alpha,4
5206,beta,beta,4
5207,ductal,ductal,4
5208,quiescent_stellate,quiescent_stellate,4
5209,beta,beta,4
5210,gamma,gamma,4
5211,beta,beta,4
5212,quiescent_stellate,quiescent_stellate,4
5213,endothelial,endothelial,4
5214,delta,delta,4
5215,ductal,ductal,4
5216,beta,beta,4
5217,endothelial,endothelial,4
5218,activated_stellate,activated_stellate,4
5219,ductal,ductal,4
5220,acinar,acinar,4
5221,endothelial,endothelial,4
5222,gamma,gamma,4
5223,gamma,gamma,4
5224,beta,beta,4
5225,alpha,alpha,4
5226,beta,beta,4
5227,ductal,ductal,4
5228,acinar,acinar,4
5229,delta,beta,4
5230,alpha,alpha,4
5231,beta,beta,4
5232,endothelial,endothelial,4
5233,acinar,acinar,4
5234,beta,beta,4
5235,beta,beta,4
5236,gamma,gamma,4
5237,beta,beta,4
5238,beta,beta,4
5239,delta,delta,4
5240,alpha,alpha,4
5241,quiescent_stellate,quiescent_stellate,4
5242,beta,beta,4
5243,endothelial,endothelial,4
5244,delta,delta,4
5245,endothelial,endothelial,4
5246,quiescent_stellate,quiescent_stellate,4
5247,beta,beta,4
5248,alpha,alpha,4
5249,beta,beta,4
5250,delta,beta,4
5251,mast,mast,4
5252,beta,beta,4
5253,beta,beta,4
5254,macrophage,macrophage,4
5255,endothelial,endothelial,4
5256,ductal,ductal,4
5257,quiescent_stellate,quiescent_stellate,4
5258,endothelial,endothelial,4
5259,endothelial,endothelial,4
5260,delta,alpha,4
5261,acinar,delta,4
5262,delta,delta,4
5263,alpha,alpha,4
5264,delta,delta,4
5265,delta,delta,4
5266,acinar,acinar,4
5267,delta,delta,4
5268,gamma,gamma,4
5269,delta,delta,4
5270,alpha,alpha,4
5271,delta,delta,4
5272,beta,beta,4
5273,acinar,acinar,4
5274,delta,delta,4
5275,delta,delta,4
5276,beta,beta,4
5277,delta,delta,4
5278,beta,beta,4
5279,ductal,ductal,4
5280,beta,beta,4
5281,acinar,acinar,4
5282,alpha,alpha,4
5283,beta,beta,4
5284,beta,beta,4
5285,acinar,acinar,4
5286,alpha,alpha,4
5287,ductal,ductal,4
5288,beta,beta,4
5289,macrophage,macrophage,4
5290,delta,delta,4
5291,beta,beta,4
5292,beta,beta,4
5293,activated_stellate,activated_stellate,4
5294,beta,beta,4
5295,beta,beta,4
5296,beta,beta,4
5297,beta,beta,4
5298,beta,beta,4
5299,beta,beta,4
5300,beta,beta,4
5301,ductal,ductal,4
5302,beta,beta,4
5303,delta,delta,4
5304,beta,beta,4
5305,beta,beta,4
5306,activated_stellate,activated_stellate,4
5307,beta,beta,4
5308,alpha,alpha,4
5309,gamma,gamma,4
5310,alpha,alpha,4
5311,beta,beta,4
5312,beta,beta,4
5313,alpha,alpha,4
5314,ductal,ductal,4
5315,ductal,ductal,4
5316,schwann,schwann,4
5317,beta,beta,4
5318,alpha,alpha,4
5319,beta,beta,4
5320,alpha,alpha,4
5321,beta,beta,4
5322,alpha,alpha,4
5323,beta,beta,4
5324,ductal,ductal,4
5325,activated_stellate,activated_stellate,4
5326,beta,beta,4
5327,gamma,gamma,4
5328,beta,beta,4
5329,alpha,alpha,4
5330,beta,beta,4
5331,beta,beta,4
5332,activated_stellate,activated_stellate,4
5333,beta,beta,4
5334,acinar,acinar,4
5335,gamma,gamma,4
5336,macrophage,macrophage,4
5337,acinar,acinar,4
5338,delta,delta,4
5339,beta,beta,4
5340,beta,beta,4
5341,alpha,alpha,4
5342,ductal,ductal,4
5343,beta,beta,4
5344,beta,beta,4
5345,beta,beta,4
5346,acinar,acinar,4
5347,activated_stellate,activated_stellate,4
5348,endothelial,endothelial,4
5349,ductal,ductal,4
5350,delta,delta,4
5351,beta,beta,4
5352,beta,beta,4
5353,endothelial,endothelial,4
5354,beta,beta,4
5355,gamma,gamma,4
5356,endothelial,endothelial,4
5357,quiescent_stellate,quiescent_stellate,4
5358,beta,beta,4
5359,ductal,ductal,4
5360,endothelial,endothelial,4
5361,endothelial,endothelial,4
5362,quiescent_stellate,quiescent_stellate,4
5363,ductal,ductal,4
5364,quiescent_stellate,quiescent_stellate,4
5365,gamma,gamma,4
5366,beta,beta,4
5367,alpha,alpha,4
5368,beta,beta,4
5369,endothelial,endothelial,4
5370,beta,beta,4
5371,beta,beta,4
5372,alpha,alpha,4
5373,schwann,schwann,4
5374,quiescent_stellate,quiescent_stellate,4
5375,endothelial,endothelial,4
5376,beta,beta,4
5377,endothelial,endothelial,4
5378,beta,beta,4
5379,quiescent_stellate,quiescent_stellate,4
5380,endothelial,endothelial,4
5381,endothelial,endothelial,4
5382,beta,beta,4
5383,alpha,alpha,4
5384,quiescent_stellate,quiescent_stellate,4
5385,quiescent_stellate,quiescent_stellate,4
5386,beta,beta,4
5387,quiescent_stellate,quiescent_stellate,4
5388,endothelial,endothelial,4
5389,quiescent_stellate,quiescent_stellate,4
5390,quiescent_stellate,quiescent_stellate,4
5391,beta,beta,4
5392,beta,beta,4
5393,endothelial,endothelial,4
5394,quiescent_stellate,quiescent_stellate,4
5395,endothelial,endothelial,4
5396,alpha,alpha,4
5397,quiescent_stellate,quiescent_stellate,4
5398,acinar,acinar,4
5399,acinar,acinar,4
5400,activated_stellate,activated_stellate,4
5401,delta,delta,4
5402,beta,beta,4
5403,acinar,acinar,4
5404,beta,beta,4
5405,delta,delta,4
5406,acinar,acinar,4
5407,beta,beta,4
5408,beta,beta,4
5409,delta,activated_stellate,4
5410,beta,beta,4
5411,beta,beta,4
5412,delta,delta,4
5413,beta,beta,4
5414,beta,beta,4
5415,beta,beta,4
5416,alpha,alpha,4
5417,beta,beta,4
5418,delta,delta,4
5419,acinar,acinar,4
5420,beta,beta,4
5421,alpha,alpha,4
5422,beta,beta,4
5423,acinar,acinar,4
5424,beta,beta,4
5425,beta,beta,4
5426,acinar,acinar,4
5427,beta,beta,4
5428,alpha,alpha,4
5429,beta,beta,4
5430,acinar,acinar,4
5431,beta,beta,4
5432,beta,beta,4
5433,beta,beta,4
5434,acinar,acinar,4
5435,beta,beta,4
5436,beta,beta,4
5437,beta,beta,4
5438,alpha,alpha,4
5439,beta,beta,4
5440,gamma,gamma,4
5441,delta,delta,4
5442,alpha,alpha,4
5443,delta,delta,4
5444,alpha,alpha,4
5445,beta,beta,4
5446,delta,delta,4
5447,beta,beta,4
5448,beta,beta,4
5449,delta,delta,4
5450,beta,beta,4
5451,beta,beta,4
5452,ductal,ductal,4
5453,ductal,ductal,4
5454,beta,beta,4
5455,ductal,ductal,4
5456,delta,delta,4
5457,beta,beta,4
5458,delta,epsilon,4
5459,activated_stellate,activated_stellate,4
5460,ductal,ductal,4
5461,beta,beta,4
5462,delta,delta,4
5463,alpha,alpha,4
5464,beta,beta,4
5465,activated_stellate,activated_stellate,4
5466,alpha,alpha,4
5467,beta,beta,4
5468,beta,beta,4
5469,activated_stellate,activated_stellate,4
5470,beta,beta,4
5471,beta,beta,4
5472,gamma,gamma,4
5473,beta,beta,4
5474,ductal,ductal,4
5475,beta,beta,4
5476,beta,beta,4
5477,beta,beta,4
5478,alpha,alpha,4
5479,alpha,alpha,4
5480,acinar,acinar,4
5481,ductal,ductal,4
5482,beta,beta,4
5483,acinar,acinar,4
5484,ductal,ductal,4
5485,endothelial,endothelial,4
5486,beta,beta,4
5487,beta,beta,4
5488,beta,beta,4
5489,ductal,ductal,4
5490,endothelial,endothelial,4
5491,beta,beta,4
5492,beta,beta,4
5493,beta,beta,4
5494,epsilon,epsilon,4
5495,alpha,alpha,4
5496,alpha,alpha,4
5497,beta,beta,4
5498,beta,beta,4
5499,gamma,gamma,4
5500,endothelial,endothelial,4
5501,beta,beta,4
5502,beta,beta,4
5503,delta,alpha,4
5504,beta,beta,4
5505,alpha,alpha,4
5506,beta,beta,4
5507,beta,beta,4
5508,macrophage,macrophage,4
5509,beta,beta,4
5510,ductal,ductal,4
5511,alpha,alpha,4
5512,alpha,alpha,4
5513,beta,beta,4
5514,quiescent_stellate,quiescent_stellate,4
5515,alpha,beta,4
5516,endothelial,endothelial,4
5517,delta,beta,4
5518,epsilon,epsilon,4
5519,endothelial,endothelial,4
5520,ductal,ductal,4
5521,ductal,ductal,4
5522,endothelial,endothelial,4
5523,delta,delta,4
5524,acinar,acinar,4
5525,delta,delta,4
5526,quiescent_stellate,quiescent_stellate,4
5527,beta,beta,4
5528,ductal,ductal,4
5529,beta,beta,4
5530,alpha,alpha,4
5531,alpha,alpha,4
5532,ductal,ductal,4
5533,alpha,alpha,4
5534,beta,beta,4
5535,mast,mast,4
5536,gamma,gamma,4
5537,mast,t_cell,4
5538,beta,beta,4
5539,beta,beta,4
5540,beta,beta,4
5541,beta,beta,4
5542,ductal,ductal,4
5543,beta,beta,4
5544,endothelial,endothelial,4
5545,delta,delta,4
5546,delta,delta,4
5547,alpha,alpha,4
5548,alpha,alpha,4
5549,alpha,alpha,4
5550,alpha,alpha,4
5551,ductal,ductal,4
5552,beta,beta,4
5553,alpha,alpha,4
5554,ductal,ductal,4
5555,alpha,alpha,4
5556,alpha,alpha,4
5557,delta,delta,4
5558,alpha,alpha,4
5559,ductal,ductal,4
5560,gamma,alpha,4
5561,alpha,alpha,4
5562,ductal,ductal,4
